Papers' ID,Sample_ID_IN_VCF,Accession ID,Species,Subpopulation,Subpopulation,Country,data source 
IRIS_313-11937,IRIS_313-11937,ERS469082,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11919,IRIS_313-11919,ERS469063,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11918,IRIS_313-11918,ERS469062,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11827,IRIS_313-11827,ERS468978,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11826,IRIS_313-11826,ERS468977,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11823,IRIS_313-11823,ERS468974,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11822,IRIS_313-11822,ERS468973,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11821,IRIS_313-11821,ERS468972,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11737,IRIS_313-11737,ERS468900,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11712,IRIS_313-11712,ERS468876,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11648,IRIS_313-11648,ERS468825,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11647,IRIS_313-11647,ERS468824,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11646,IRIS_313-11646,ERS468823,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11645,IRIS_313-11645,ERS468822,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11644,IRIS_313-11644,ERS468820,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11643,IRIS_313-11643,ERS468819,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11642,IRIS_313-11642,ERS468818,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11641,IRIS_313-11641,ERS468817,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11640,IRIS_313-11640,ERS468816,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11639,IRIS_313-11639,ERS468815,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11638,IRIS_313-11638,ERS468814,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11636,IRIS_313-11636,ERS468813,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11621,IRIS_313-11621,ERS468799,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11620,IRIS_313-11620,ERS468798,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11607,IRIS_313-11607,ERS468803,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11604,IRIS_313-11604,ERS468791,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11599,IRIS_313-11599,ERS468786,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11598,IRIS_313-11598,ERS468785,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11596,IRIS_313-11596,ERS468783,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11595,IRIS_313-11595,ERS468782,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11506,IRIS_313-11506,ERS468714,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11505,IRIS_313-11505,ERS468713,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11492,IRIS_313-11492,ERS468703,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11490,IRIS_313-11490,ERS468701,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11489,IRIS_313-11489,ERS468700,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11479,IRIS_313-11479,ERS468690,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11477,IRIS_313-11477,ERS468687,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11462,IRIS_313-11462,ERS468677,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11460,IRIS_313-11460,ERS468675,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11452,IRIS_313-11452,ERS468668,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11448,IRIS_313-11448,ERS468664,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11447,IRIS_313-11447,ERS468663,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11446,IRIS_313-11446,ERS468662,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11445,IRIS_313-11445,ERS468661,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11443,IRIS_313-11443,ERS468660,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11442,IRIS_313-11442,ERS468659,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11421,IRIS_313-11421,ERS470212,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11420,IRIS_313-11420,ERS470211,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11419,IRIS_313-11419,ERS470210,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11418,IRIS_313-11418,ERS470209,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11416,IRIS_313-11416,ERS470207,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11414,IRIS_313-11414,ERS470205,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11409,IRIS_313-11409,ERS470201,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11408,IRIS_313-11408,ERS470200,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11407,IRIS_313-11407,ERS470199,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11403,IRIS_313-11403,ERS470195,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11372,IRIS_313-11372,ERS470165,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11370,IRIS_313-11370,ERS470163,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11369,IRIS_313-11369,ERS470162,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11368,IRIS_313-11368,ERS470161,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11367,IRIS_313-11367,ERS470160,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11365,IRIS_313-11365,ERS470159,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11363,IRIS_313-11363,ERS470157,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11361,IRIS_313-11361,ERS470155,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11359,IRIS_313-11359,ERS470153,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11358,IRIS_313-11358,ERS470152,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11357,IRIS_313-11357,ERS470151,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11355,IRIS_313-11355,ERS470149,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11354,IRIS_313-11354,ERS470147,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11351,IRIS_313-11351,ERS470144,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11349,IRIS_313-11349,ERS470142,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11310,IRIS_313-11310,ERS470101,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11309,IRIS_313-11309,ERS470100,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11308,IRIS_313-11308,ERS470099,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11307,IRIS_313-11307,ERS470098,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11306,IRIS_313-11306,ERS470097,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11305,IRIS_313-11305,ERS470096,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11304,IRIS_313-11304,ERS470094,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11303,IRIS_313-11303,ERS470093,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11302,IRIS_313-11302,ERS470092,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11301,IRIS_313-11301,ERS470091,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11300,IRIS_313-11300,ERS470090,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11299,IRIS_313-11299,ERS470089,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11296,IRIS_313-11296,ERS470086,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11294,IRIS_313-11294,ERS470083,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11292,IRIS_313-11292,ERS470081,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11288,IRIS_313-11288,ERS470077,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11287,IRIS_313-11287,ERS470076,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11286,IRIS_313-11286,ERS470075,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11285,IRIS_313-11285,ERS470074,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11284,IRIS_313-11284,ERS470072,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11283,IRIS_313-11283,ERS470071,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11282,IRIS_313-11282,ERS470070,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11281,IRIS_313-11281,ERS470069,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11280,IRIS_313-11280,ERS470068,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11279,IRIS_313-11279,ERS470067,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11278,IRIS_313-11278,ERS470066,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11276,IRIS_313-11276,ERS470064,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11275,IRIS_313-11275,ERS470063,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11273,IRIS_313-11273,ERS470137,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11271,IRIS_313-11271,ERS470117,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11267,IRIS_313-11267,ERS470073,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11266,IRIS_313-11266,ERS470062,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11264,IRIS_313-11264,ERS470060,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11263,IRIS_313-11263,ERS470059,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11262,IRIS_313-11262,ERS470058,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11261,IRIS_313-11261,ERS470056,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11260,IRIS_313-11260,ERS470055,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11256,IRIS_313-11256,ERS470051,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11255,IRIS_313-11255,ERS470050,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11252,IRIS_313-11252,ERS470047,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11247,IRIS_313-11247,ERS470041,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11245,IRIS_313-11245,ERS470039,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11244,IRIS_313-11244,ERS470038,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11242,IRIS_313-11242,ERS470036,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11240,IRIS_313-11240,ERS470033,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11200,IRIS_313-11200,ERS469990,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11199,IRIS_313-11199,ERS469989,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11197,IRIS_313-11197,ERS469987,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11176,IRIS_313-11176,ERS470003,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11167,IRIS_313-11167,ERS469969,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11152,IRIS_313-11152,ERS469953,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11042,IRIS_313-11042,ERS469841,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11041,IRIS_313-11041,ERS469840,O. sativa,Indica,Indica,India,IRRI
IRIS_313-11040,IRIS_313-11040,ERS469839,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10989,IRIS_313-10989,ERS469812,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10988,IRIS_313-10988,ERS469801,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10929,IRIS_313-10929,ERS469728,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10897,IRIS_313-10897,ERS469732,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10887,IRIS_313-10887,ERS469692,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10885,IRIS_313-10885,ERS469690,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10880,IRIS_313-10880,ERS469685,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10863,IRIS_313-10863,ERS469666,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10859,IRIS_313-10859,ERS469662,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10858,IRIS_313-10858,ERS469661,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10857,IRIS_313-10857,ERS469660,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10856,IRIS_313-10856,ERS469659,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10855,IRIS_313-10855,ERS469658,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10847,IRIS_313-10847,ERS469649,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10836,IRIS_313-10836,ERS469639,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10835,IRIS_313-10835,ERS469638,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10833,IRIS_313-10833,ERS469636,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10756,IRIS_313-10756,ERS469565,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10754,IRIS_313-10754,ERS469563,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10676,IRIS_313-10676,ERS469494,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10675,IRIS_313-10675,ERS469493,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10674,IRIS_313-10674,ERS469492,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10671,IRIS_313-10671,ERS469489,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10668,IRIS_313-10668,ERS469487,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10667,IRIS_313-10667,ERS469486,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10666,IRIS_313-10666,ERS469485,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10664,IRIS_313-10664,ERS469484,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10640,IRIS_313-10640,ERS469464,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10628,IRIS_313-10628,ERS469462,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10544,IRIS_313-10544,ERS469404,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10542,IRIS_313-10542,ERS469402,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10527,IRIS_313-10527,ERS469450,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10526,IRIS_313-10526,ERS469444,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10523,IRIS_313-10523,ERS469416,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10519,IRIS_313-10519,ERS469393,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10417,IRIS_313-10417,ERS467929,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10404,IRIS_313-10404,ERS467927,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10349,IRIS_313-10349,ERS467922,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10348,IRIS_313-10348,ERS467921,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10150,IRIS_313-10150,ERS467826,O. sativa,Indica,Indica,India,IRRI
IRIS_313-10148,IRIS_313-10148,ERS468160,O. sativa,Indica,Indica,India,IRRI
IRGC9177,IRGC9177,"SRR063617,SRR063641",O. sativa,IND,Indica,India,50
GP87,GP87,ERR036691,O. sativa,Indica,Indica,India,462
GP83,GP83,ERR036687,O. sativa,Indica,Indica,India,462
GP60,GP60,ERR036664,O. sativa,Indica,Indica,India,462
GP58,GP58,ERR036662,O. sativa,Indica,Indica,India,462
GP46,GP46,ERR036650,O. sativa,Indica,Indica,India,462
GP45,GP45,ERR036649,O. sativa,Indica,Indica,India,462
GP43,GP43,ERR036647,O. sativa,Indica,Indica,India,462
GP260,GP260,ERR068465,O. sativa,Indica,Indica,India,462
GP142,GP142,ERR036743,O. sativa,Indica,Indica,India,462
GP128,GP128,ERR036730,O. sativa,Indica,Indica,India,462
CX99,CX99,ERS470752,O. sativa,Indica,Indica,India,IRMBN
CX98,CX98,ERS470751,O. sativa,Indica,Indica,India,IRMBN
CX97,CX97,ERS470750,O. sativa,Indica,Indica,India,IRMBN
CX96,CX96,ERS470749,O. sativa,Indica,Indica,India,IRMBN
CX94,CX94,ERS470748,O. sativa,Indica,Indica,India,IRMBN
CX93,CX93,ERS470747,O. sativa,Indica,Indica,India,IRMBN
CX92,CX92,ERS470746,O. sativa,Indica,Indica,India,IRMBN
CX91,CX91,ERS470745,O. sativa,Indica,Indica,India,IRMBN
CX61,CX61,ERS470715,O. sativa,Indica,Indica,India,IRMBN
CX60,CX60,ERS470714,O. sativa,Indica,Indica,India,IRMBN
CX273,CX273,ERS470584,O. sativa,Indica,Indica,India,IRMBN
CX267,CX267,ERS470579,O. sativa,Indica,Indica,India,IRMBN
CX24,CX24,ERS470563,O. sativa,Indica,Indica,India,IRMBN
CX228,CX228,ERS470552,O. sativa,Indica,Indica,India,IRMBN
CX22,CX22,ERS470546,O. sativa,Indica,Indica,India,IRMBN
CX218,CX218,ERS470544,O. sativa,Indica,Indica,India,IRMBN
CX160,CX160,ERS470525,O. sativa,Indica,Indica,India,IRMBN
CX157,CX157,ERS470522,O. sativa,Indica,Indica,India,IRMBN
CX155,CX155,ERS470520,O. sativa,Indica,Indica,India,IRMBN
CX153,CX153,ERS470518,O. sativa,Indica,Indica,India,IRMBN
CX146,CX146,ERS470510,O. sativa,Indica,Indica,India,IRMBN
CX130,CX130,ERS470496,O. sativa,Indica,Indica,India,IRMBN
CX120,CX120,ERS470486,O. sativa,Indica,Indica,India,IRMBN
B195,B195,ERS470399,O. sativa,Indica,Indica,India,MC
B187,B187,ERS470391,O. sativa,Indica,Indica,India,MC
B104,B104,ERS470314,O. sativa,Indica,Indica,India,MC
B032,B032,ERS470249,O. sativa,Indica,Indica,India,MC
B031,B031,ERS470248,O. sativa,Indica,Indica,India,MC
B030,B030,ERS470247,O. sativa,Indica,Indica,India,MC
B029,B029,ERS470246,O. sativa,Indica,Indica,India,MC
B012,B012,ERS470230,O. sativa,Indica,Indica,India,MC
B011,B011,ERS470229,O. sativa,Indica,Indica,India,MC
W317,SRR1240120,SRR1240120,O. sativa,IndII,Indica,Indonesia,533
W315,SRR1240118,SRR1240118,O. sativa,IndII,Indica,Indonesia,533
W312,SRR1240115,SRR1240115,O. sativa,IndII,Indica,Indonesia,533
W217,SRR1240020,SRR1240020,O. sativa,IndII,Indica,Indonesia,533
W078,SRR1239881,SRR1239881,O. sativa,IndII,Indica,Indonesia,533
W031,SRR1239834,SRR1239834,O. sativa,IndI,Indica,Indonesia,533
W001,SRR1239804,SRR1239804,O. sativa,IndI,Indica,Indonesia,533
IRIS_313-9590,IRIS_313-9590,ERS468090,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9533,IRIS_313-9533,ERS468080,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9329,IRIS_313-9329,ERS468285,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9320,IRIS_313-9320,ERS468057,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9314,IRIS_313-9314,ERS467877,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9310,IRIS_313-9310,ERS468284,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9273,IRIS_313-9273,ERS468223,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9251,IRIS_313-9251,ERS468043,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9208,IRIS_313-9208,ERS468038,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9188,IRIS_313-9188,ERS468281,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9117,IRIS_313-9117,ERS468279,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9098,IRIS_313-9098,ERS468277,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9097,IRIS_313-9097,ERS468276,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9054,IRIS_313-9054,ERS468275,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-9005,IRIS_313-9005,ERS468273,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8978,IRIS_313-8978,ERS468272,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8956,IRIS_313-8956,ERS467999,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8922,IRIS_313-8922,ERS468271,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8846,IRIS_313-8846,ERS467979,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8833,IRIS_313-8833,ERS468269,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8831,IRIS_313-8831,ERS468268,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8791,IRIS_313-8791,ERS467869,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8767,IRIS_313-8767,ERS468263,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8744,IRIS_313-8744,ERS467971,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8725,IRIS_313-8725,ERS468259,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8713,IRIS_313-8713,ERS468257,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8643,IRIS_313-8643,ERS468252,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8608,IRIS_313-8608,ERS468251,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8536,IRIS_313-8536,ERS467950,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8493,IRIS_313-8493,ERS468246,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8457,IRIS_313-8457,ERS468243,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8368,IRIS_313-8368,ERS467934,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8314,IRIS_313-8314,ERS467932,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-8291,IRIS_313-8291,ERS468236,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-7668,IRIS_313-7668,ERS468553,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-7641,IRIS_313-7641,ERS468589,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-12240,IRIS_313-12240,ERS469274,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-12048,IRIS_313-12048,ERS469180,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-12047,IRIS_313-12047,ERS469179,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-12046,IRIS_313-12046,ERS469178,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-12027,IRIS_313-12027,ERS469160,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11960,IRIS_313-11960,ERS469105,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11905,IRIS_313-11905,ERS469048,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11904,IRIS_313-11904,ERS469047,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11902,IRIS_313-11902,ERS469044,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11717,IRIS_313-11717,ERS468880,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11656,IRIS_313-11656,ERS468833,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11500,IRIS_313-11500,ERS468712,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11499,IRIS_313-11499,ERS468711,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11496,IRIS_313-11496,ERS468707,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11398,IRIS_313-11398,ERS470190,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11395,IRIS_313-11395,ERS470187,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11394,IRIS_313-11394,ERS470186,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11320,IRIS_313-11320,ERS470112,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11319,IRIS_313-11319,ERS470111,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11318,IRIS_313-11318,ERS470110,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11317,IRIS_313-11317,ERS470109,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11316,IRIS_313-11316,ERS470108,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11315,IRIS_313-11315,ERS470107,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11312,IRIS_313-11312,ERS470103,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11239,IRIS_313-11239,ERS470032,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11182,IRIS_313-11182,ERS469977,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11181,IRIS_313-11181,ERS470057,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11180,IRIS_313-11180,ERS470046,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11179,IRIS_313-11179,ERS470035,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11178,IRIS_313-11178,ERS470024,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11177,IRIS_313-11177,ERS470013,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11162,IRIS_313-11162,ERS469964,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11011,IRIS_313-11011,ERS469807,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11010,IRIS_313-11010,ERS469806,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11006,IRIS_313-11006,ERS469802,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-11000,IRIS_313-11000,ERS469796,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10998,IRIS_313-10998,ERS469794,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10997,IRIS_313-10997,ERS469793,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10996,IRIS_313-10996,ERS469792,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10995,IRIS_313-10995,ERS469878,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10962,IRIS_313-10962,ERS469763,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10961,IRIS_313-10961,ERS469762,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10955,IRIS_313-10955,ERS469756,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10954,IRIS_313-10954,ERS469755,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10951,IRIS_313-10951,ERS469751,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10947,IRIS_313-10947,ERS469747,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10944,IRIS_313-10944,ERS469744,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10943,IRIS_313-10943,ERS469743,O. sativa,Indica,Indica,Indonesia,IRRI
IRIS_313-10942,IRIS_313-10942,ERS469741,O. sativa,Indica,Indica,Indonesia,IRRI
